chr,start,end,TSS,WGS_GC_bias,bps,bps_WGS_corrected
chr19,17754306,17754479,chr19_1_34640,2.338335986980113,173,73.9842353550843
chr19,17794070,17794225,chr19_1_34641,2.013127606479581,88,43.71307597032477
chr19,17848854,17849038,chr19_0_34643,1.7935874092113953,128,71.36535378349866
chr19,17860135,17860315,chr19_1_34644,2.6208193648726854,180,68.6808112045311
chr19,17861948,17862116,chr19_1_34645,2.539245957512765,168,66.1613734199104
chr19,17863396,17863548,chr19_1_34645,2.553017357479956,152,59.53739388205212
chr19,17934593,17934759,chr19_1_34648,1.924698950449809,166,86.24725438812402
chr19,18001410,18001570,chr19_1_34650,1.5019565405961928,160,106.52771613251136
chr19,18008722,18008893,chr19_1_34651,2.6289733241501425,171,65.04440285839662
chr19,18154110,18154277,chr19_1_34655,2.5684412376615136,53,20.635083732051765
chr19,18172615,18172814,chr19_1_34656,2.407304297360092,2,0.830804814411393
chr19,18203475,18203632,chr19_0_34658,2.563603372435282,157,61.24192286845787
chr19,18225596,18225754,chr19_0_34661,2.455763181846835,158,64.33845134903338
chr19,18226838,18227021,chr19_0_34661,2.145466591981229,183,85.29613123968939
chr19,18226916,18227082,chr19_0_34661,1.8221775827564932,166,91.09979267162537
chr19,18233678,18233864,chr19_0_34662,2.6931201951811063,186,69.06487142044988
chr19,18235102,18235275,chr19_0_34662,2.1206248131182246,173,81.57973014831232
chr19,18385396,18385568,chr19_1_34670,1.819851601929218,172,94.5132008663033
chr19,18385396,18385568,chr19_1_34671,1.819851601929218,7,3.8464674771169944
chr19,18385715,18385890,chr19_1_34670,1.7503257888546644,175,99.98138695911705
chr19,18385715,18385890,chr19_1_34671,1.7503257888546644,175,99.98138695911705
chr19,18398175,18398343,chr19_0_34672,2.501067555970412,168,67.17131634407858
chr19,18437905,18438096,chr19_0_34674,1.912944472829757,191,99.84607640882533
chr19,18437905,18438096,chr19_0_34675,1.912944472829757,191,99.84607640882533
chr19,18437936,18438099,chr19_0_34674,1.5100944728567256,163,107.9402666057338
chr19,18437936,18438099,chr19_0_34675,1.5100944728567256,163,107.9402666057338
chr19,18607302,18607469,chr19_0_34684,2.5553919668823197,167,65.35200946246484
chr19,18612721,18612895,chr19_1_34685,1.5764733401611262,174,110.37294165863663
chr19,18613410,18613573,chr19_1_34685,2.566064088538052,163,63.52140647152153
chr19,18643543,18643711,chr19_1_34687,1.8428684523761285,74,40.154792331805915
chr19,18645338,18645491,chr19_1_34687,2.5785987273808417,153,59.334551892611294
chr19,18832572,18832733,chr19_1_34690,2.033107174036472,161,79.18913575045592
chr19,18895048,18895231,chr19_0_34691,2.558023693366164,74,28.928582714815143
chr19,18897520,18897690,chr19_0_34692,2.4732722494598915,170,68.73485118232506
chr19,19032996,19033172,chr19_0_34701,2.599460362670584,176,67.70636033826055
chr19,19032996,19033172,chr19_0_34702,2.599460362670584,176,67.70636033826055
chr19,19032996,19033172,chr19_1_34703,2.599460362670584,176,67.70636033826055
chr19,19032996,19033172,chr19_0_34704,2.599460362670584,176,67.70636033826055
chr19,19138416,19138603,chr19_0_34706,2.7231329300033567,187,68.67090399430832
chr19,19406282,19406472,chr19_1_34721,0.0,190,0.0
chr19,19406363,19406546,chr19_1_34721,0.0,183,0.0
chr19,19435789,19435949,chr19_1_34722,1.6617458889455996,160,96.28427611246998
chr19,19436020,19436186,chr19_1_34722,1.6023160696267664,43,26.836153499987148
chr19,19516431,19516586,chr19_0_34723,1.8063682603005249,117,64.770845774568
chr19,19516431,19516586,chr19_1_34724,1.8063682603005249,155,85.8075307269918
chr19,19528112,19528265,chr19_1_34725,2.603065857531442,153,58.776845602014106
chr19,19528850,19529023,chr19_1_34725,1.7415070722826027,173,99.33924630765236
chr19,19642841,19642998,chr19_0_34729,2.0931732854648097,157,75.0057346375585
chr19,19669189,19669355,chr19_1_34732,2.332407955783935,166,71.17108290955323
chr19,19733942,19734121,chr19_0_34733,1.754903761765235,170,96.87140896489913
chr19,20076928,20077089,chr19_1_34742,1.670030475493848,90,53.89123211861504
chr19,20565659,20565822,chr19_0_34746,2.5609896764891853,163,63.647269450712415
chr19,20660404,20660572,chr19_0_34747,1.7943167364821753,2,1.11463041019228
chr19,21020868,21021044,chr19_1_34752,2.4918356600913865,176,70.63066109004367
chr19,21021358,21021556,chr19_1_34752,1.9490994355311624,198,101.5853765028882
chr19,21142028,21142194,chr19_1_34755,2.563098525567804,166,64.76536049788643
chr19,21397445,21397622,chr19_1_34761,2.654699284418703,177,66.67421844683908
chr19,21483855,21484009,chr19_1_34762,2.395825870864892,154,64.27846108215121
chr19,21484414,21484591,chr19_1_34762,2.251097213027911,177,78.628323546241
chr19,22010665,22010829,chr19_0_34770,2.589073551287338,164,63.343121294663874
chr19,22051796,22051955,chr19_1_34771,2.265834199662489,159,70.17283083805695
chr19,22196376,22196544,chr19_0_34772,1.6848187056181414,168,99.7139926330309
chr19,22527681,22527847,chr19_0_34775,1.629048512100387,166,101.89997336909913
chr19,22528361,22528528,chr19_0_34775,1.6902383210476026,167,98.8026350606547
chr19,22533006,22533173,chr19_0_34776,2.544343185189676,167,65.6357998292398
chr19,22533006,22533173,chr19_1_34777,2.544343185189676,167,65.6357998292398
chr19,22623350,22623522,chr19_0_34780,1.7763903814988664,172,96.82556367754673
chr19,22832155,22832312,chr19_1_34783,2.288020034800126,157,68.61828026506552
chr19,23002464,23002637,chr19_0_34784,1.0349279635560429,173,167.1613929587591
chr19,23003090,23003266,chr19_0_34784,2.599460362670584,176,67.70636033826055
chr19,23003538,23003697,chr19_0_34784,1.6733951816970511,159,95.01640840076539
chr19,23250211,23250376,chr19_0_34788,2.566328933450312,165,64.29417439414715
chr19,23273727,23273890,chr19_0_34789,2.5199283487151174,163,64.68437885668925
chr19,23394962,23395136,chr19_0_34790,2.627337656422684,174,66.22673700681243
chr19,23758676,23758845,chr19_0_34793,2.516493880529566,169,67.15692865680086
chr19,23914826,23915000,chr19_1_34795,2.5890867461179625,174,67.20516423827551
chr19,23957405,23957566,chr19_0_34796,1.6892711874932238,161,95.30737349455077
chr19,23957427,23957613,chr19_0_34796,1.55913603282507,186,119.29683881590375
chr19,23957641,23957812,chr19_0_34796,1.8446528454065716,171,92.70036930027919
chr19,24086992,24087148,chr19_1_34799,1.995209479978839,156,78.1872788623952
chr19,24086992,24087148,chr19_1_34800,1.995209479978839,156,78.1872788623952
chr19,24087904,24088059,chr19_1_34799,1.7765315719772343,155,87.24866050508123
chr19,24087904,24088059,chr19_1_34800,1.7765315719772343,155,87.24866050508123
chr19,29529484,29529661,chr19_1_34814,2.5377569269986,177,69.74663259390155
chr19,29529866,29530039,chr19_1_34814,2.106154423237524,34,16.143165774015806
chr19,29665797,29665969,chr19_1_34816,1.869310414676436,172,92.01254037295456
chr19,29666272,29666431,chr19_1_34816,2.582901773092939,159,61.558670816042216
chr19,29811061,29811223,chr19_1_34820,2.5463992984657198,162,63.619244671332474
chr19,29812522,29812696,chr19_1_34820,1.2680146319129375,174,137.22239130435122
chr19,29923342,29923493,chr19_1_34821,1.97088517913271,151,76.61532066847633
chr19,29924633,29924805,chr19_1_34821,2.591555644238244,24,9.26084687911631
chr19,30225886,30226055,chr19_1_34823,2.4642511580704825,169,68.58067183879406
chr19,30227734,30227885,chr19_1_34824,1.509392704482791,151,100.04023442775397
chr19,31166561,31166726,chr19_1_34826,1.8759403001236168,165,87.95589070138702
chr19,31167850,31168001,chr19_1_34826,1.5771764664810246,151,95.74071336285483
chr19,31348572,31348734,chr19_0_34827,2.017115625423544,162,80.3126989638901
chr19,31587715,31587872,chr19_1_34828,1.5646626275881226,157,100.34111969684511
chr19,31587863,31588035,chr19_1_34828,1.819851601929218,172,94.5132008663033
chr19,31588113,31588265,chr19_1_34828,1.9265550276968568,152,78.89730519751195
chr19,31588154,31588317,chr19_1_34828,1.8040690098171663,163,90.35131090496326
chr19,31591999,31592189,chr19_1_34829,1.2787982328922451,190,148.57699605220668
chr19,31592629,31592814,chr19_1_34829,2.1787872795655483,185,84.90962001434538
chr19,31592746,31592915,chr19_1_34829,2.412573100891306,169,70.04969090369295
chr19,32105855,32106020,chr19_0_34831,1.7183704184904012,165,96.02120603598
chr19,32106097,32106262,chr19_0_34831,1.9188785636705552,165,85.9877238319747
chr19,32346130,32346298,chr19_1_34832,1.7205280494171813,168,97.644441226581
chr19,32581588,32581765,chr19_1_34836,2.5141488267957453,177,70.40156020739016
chr19,32609077,32609244,chr19_0_34837,1.6129384212175326,167,103.53774068692556
chr19,33194257,33194418,chr19_1_34849,0.0,161,0.0
chr19,33194616,33194783,chr19_1_34849,1.0075565637783312,167,165.74751830681444
chr19,33194983,33195138,chr19_1_34849,1.5027828453020622,155,103.1419812147541
chr19,33224689,33224850,chr19_0_34850,1.919597718377488,1,0.5209424820765235
chr19,33225646,33225814,chr19_0_34850,1.4144625817962115,168,118.77302529039582
chr19,33301409,33301596,chr19_0_34851,2.7231329300033567,63,23.13511738845681
chr19,33301409,33301596,chr19_0_34852,2.7231329300033567,33,12.118394822524996
chr19,33302554,33302728,chr19_0_34851,1.5662741748849571,174,111.09166121109052
chr19,33302554,33302728,chr19_0_34852,1.5662741748849571,174,111.09166121109052
chr19,33302554,33302728,chr19_1_34853,1.5662741748849571,174,111.09166121109052
chr19,33375000,33375165,chr19_1_34855,1.4580476128768247,165,113.16502872937328
chr19,33521612,33521817,chr19_0_34856,0.0,205,0.0
chr19,33620873,33621040,chr19_1_34857,1.747527920947621,88,50.3568492068961
chr19,33622182,33622363,chr19_1_34857,1.789796222183476,181,101.12883118011482
chr19,34363585,34363747,chr19_1_34862,1.8583257849499704,8,4.304950221747784
chr19,34365595,34365748,chr19_1_34862,2.595070508150164,145,55.875167763114035
chr19,34365595,34365748,chr19_1_34863,2.595070508150164,153,58.957935639699635
chr19,34365595,34365748,chr19_1_34864,2.595070508150164,153,58.957935639699635
chr19,34594381,34594547,chr19_0_34870,2.2900741977865517,166,72.48673434268882
chr19,34831692,34831874,chr19_0_34877,1.9444561194354744,6,3.0856957583295603
chr19,34899433,34899603,chr19_0_34878,1.500709158494676,170,113.27977778887069
chr19,34904264,34904436,chr19_1_34879,1.763899871478452,122,69.16492368568687
chr19,34905639,34905789,chr19_1_34879,2.066863443120209,150,72.57373509570365
chr19,34905813,34905967,chr19_1_34879,2.107780652316356,154,73.06263098618015
chr19,34906003,34906156,chr19_1_34879,1.973055613854917,153,77.54469713150743
chr19,34994088,34994251,chr19_1_34883,2.5199283487151174,163,64.68437885668925
chr19,35115048,35115210,chr19_1_34891,2.5088320821825523,162,64.57187834550828
chr19,35115048,35115210,chr19_1_34892,2.5088320821825523,162,64.57187834550828
chr19,35116245,35116415,chr19_1_34891,2.5103273084360342,170,67.7202528246853
chr19,35116245,35116415,chr19_1_34892,2.5103273084360342,170,67.7202528246853
chr19,35138593,35138752,chr19_1_34895,2.497062483366035,159,63.67481833520976
chr19,35138593,35138752,chr19_1_34896,2.497062483366035,159,63.67481833520976
chr19,35138593,35138752,chr19_1_34897,2.497062483366035,159,63.67481833520976
chr19,35138593,35138752,chr19_1_34898,2.497062483366035,119,47.655996112515474
chr19,35139263,35139415,chr19_1_34895,2.072271713771791,152,73.34945460570958
chr19,35139263,35139415,chr19_1_34896,2.072271713771791,152,73.34945460570958
chr19,35139263,35139415,chr19_1_34897,2.072271713771791,152,73.34945460570958
chr19,35139263,35139415,chr19_1_34898,2.072271713771791,152,73.34945460570958
chr19,35282177,35282338,chr19_1_34904,2.0313004693141745,161,79.25956914407558
chr19,35291503,35291659,chr19_1_34906,2.1114455765284883,156,73.88303148049205
chr19,35291503,35291659,chr19_1_34905,2.1114455765284883,156,73.88303148049205
chr19,35328283,35328459,chr19_1_34907,1.7473040773903656,176,100.72660064003261
chr19,35328283,35328459,chr19_1_34908,1.7473040773903656,176,100.72660064003261
chr19,35328393,35328556,chr19_1_34907,1.960910685579687,163,83.12464264623748
chr19,35328393,35328556,chr19_1_34908,1.960910685579687,163,83.12464264623748
chr19,35328556,35328727,chr19_1_34907,1.8029707940540325,171,94.84346644101844
chr19,35328556,35328727,chr19_1_34908,1.8029707940540325,171,94.84346644101844
chr19,35344683,35344846,chr19_1_34909,2.5199283487151174,163,64.68437885668925
chr19,35350758,35350922,chr19_1_34910,2.564846667166074,164,63.94144418044503
chr19,35351518,35351679,chr19_1_34910,1.905412420522893,161,84.49614281186304
chr19,35352440,35352606,chr19_1_34910,2.1996007118520744,102,46.37205264137031
chr19,35357939,35358109,chr19_1_34911,1.7620233950299002,170,96.47999026546138
chr19,35405559,35405735,chr19_1_34913,1.6811623168770229,176,104.6894747955943
chr19,35501241,35501408,chr19_0_34916,1.652982227206843,167,101.0295194051731
chr19,35501542,35501716,chr19_0_34916,2.5845173165747983,174,67.32398304477148
chr19,35509346,35509504,chr19_0_34917,2.56416749749242,35,13.64965433585271
chr19,35510956,35511128,chr19_0_34917,2.414661932549482,172,71.23150354153162
chr19,35514602,35514811,chr19_0_34918,3.252104943038476,47,14.45217815021904
chr19,35532424,35532591,chr19_1_34920,1.7366695716719127,136,78.31080950481049
chr19,35544805,35544966,chr19_1_34921,1.9555698114933784,161,82.32894527915202
chr19,35562958,35563163,chr19_0_34923,2.763413831493968,205,74.18360495401157
chr19,35598238,35598420,chr19_1_34924,1.5702113518039544,182,115.90796346676981
chr19,35611970,35612135,chr19_1_34925,2.2241821897795937,165,74.18457029203653
chr19,35641301,35641457,chr19_1_34928,1.7681395769060062,156,88.22832882513602
chr19,35665662,35665819,chr19_1_34930,2.3903014326182914,157,65.68209258362245
chr19,35666491,35666649,chr19_1_34930,2.4105431743903822,158,65.54539312076733
chr19,35666661,35666813,chr19_1_34930,2.564665808554844,152,59.26698109866019
chr19,35674082,35674236,chr19_0_34931,2.003764232187429,154,76.85534931017526
chr19,35741919,35742083,chr19_0_34934,1.895192571428005,164,86.53474188980593
chr19,35742254,35742424,chr19_0_34934,2.3088250446057987,170,73.63052492746381
chr19,35775525,35775700,chr19_1_34941,1.5832636331668624,175,110.53118150005312
chr19,35797780,35797956,chr19_0_34942,2.6284128368679545,176,66.96056172428511
chr19,35853021,35853188,chr19_0_34944,1.9704386833362943,167,84.75270071192475
chr19,35869442,35869597,chr19_1_34946,2.159045304227964,3,1.3895030336441905
chr19,35869442,35869597,chr19_1_34947,2.159045304227964,132,61.13813348034438
chr19,35907872,35908024,chr19_0_34954,2.356094063345868,152,64.51355332738548
chr19,35935990,35936160,chr19_1_34955,1.7426901168800912,170,97.55033230138937
chr19,35994032,35994197,chr19_1_34957,2.5620774148959296,10,3.903082686674476
chr19,36015321,36015481,chr19_1_34961,2.0104558895511904,160,79.58393955896145
chr19,36033783,36033945,chr19_0_34963,2.4099811489657688,90,37.34469045063819
chr19,36111310,36111474,chr19_1_34967,2.550199727833101,164,64.30868853528992
chr19,36116115,36116279,chr19_1_34970,2.143754302425754,164,76.50130419070257
chr19,36116115,36116279,chr19_1_34971,2.143754302425754,164,76.50130419070257
chr19,36151727,36151890,chr19_0_34974,2.5038884341119245,163,65.09874712441515
chr19,36152158,36152319,chr19_0_34974,2.589464216574592,161,62.17502407234452
chr19,36244779,36244939,chr19_0_34979,1.7686924906945072,12,6.78467289431867
chr19,36418192,36418354,chr19_0_34983,2.5463992984657198,162,63.619244671332474
chr19,36422074,36422242,chr19_1_34984,1.7821495995862937,100,56.11201215835859
chr19,36488265,36488436,chr19_0_34985,1.7874573618904712,2,1.1189078087349378
chr19,36529104,36529257,chr19_0_34988,1.7816456771256703,153,85.87566089281846
chr19,36572199,36572366,chr19_1_34989,1.5851075200290792,167,105.35562912283474
chr19,36572199,36572366,chr19_0_34990,1.5851075200290792,75,47.315402300674286
chr19,36604256,36604407,chr19_0_34991,1.617454557652599,151,93.35656404415175
chr19,36604256,36604407,chr19_0_34992,1.617454557652599,132,81.60971161475517
chr19,36604256,36604407,chr19_1_34993,1.617454557652599,95,58.73426214698289
chr19,36666135,36666294,chr19_0_34994,2.0617056255441297,159,77.12061219119795
chr19,36686503,36686659,chr19_0_34995,1.9528331949155204,156,79.88393499566078
chr19,36686503,36686659,chr19_1_34996,1.9528331949155204,48,24.579672306357164
chr19,36687628,36687801,chr19_0_34995,2.535439169489845,173,68.23275513046889
chr19,36687628,36687801,chr19_1_34996,2.535439169489845,173,68.23275513046889
chr19,36688342,36688538,chr19_0_34995,1.398132942999012,107,76.5306336109095
chr19,36688342,36688538,chr19_1_34996,1.398132942999012,196,140.18695502559123
chr19,36703616,36703799,chr19_1_34997,2.424184237550865,183,75.48931189523924
chr19,36772818,36772975,chr19_0_34998,2.386467047633453,157,65.78762533330998
chr19,36772818,36772975,chr19_0_34999,2.386467047633453,157,65.78762533330998
chr19,36772818,36772975,chr19_1_35000,2.386467047633453,157,65.78762533330998
chr19,36773076,36773230,chr19_0_34998,2.107780652316356,154,73.06263098618015
chr19,36773076,36773230,chr19_0_34999,2.107780652316356,154,73.06263098618015
chr19,36773076,36773230,chr19_1_35000,2.107780652316356,154,73.06263098618015
chr19,36797378,36797542,chr19_1_35001,2.143754302425754,164,76.50130419070257
chr19,36797378,36797542,chr19_1_35002,2.143754302425754,164,76.50130419070257
chr19,37077220,37077374,chr19_1_35015,1.0968410480474602,153,139.49149721590263
chr19,37217338,37217501,chr19_1_35021,0.6915701309696727,163,235.69554655498564
chr19,37217338,37217501,chr19_1_35022,0.6915701309696727,163,235.69554655498564
chr19,37312063,37312228,chr19_1_35027,2.0308195874102566,165,81.24798530745483
chr19,37312248,37312410,chr19_1_35027,1.8583257849499704,162,87.17524199039264
chr19,37318496,37318665,chr19_1_35028,1.810560062466809,169,93.3412834533337
chr19,37334742,37334922,chr19_1_35029,2.605735600741715,180,69.07838229970973
