Gene symbol,Normalized TPM of Artery - Aorta,Normalized TPM of Breast - Mammary Tissue,Normalized TPM of Colon - Transverse,Normalized TPM of Heart - Atrial Appendage,Normalized TPM of Kidney - Cortex,Normalized TPM of Liver,Normalized TPM of Lung,Normalized TPM of Ovary,Normalized TPM of Pancreas,Normalized TPM of Placenta,Normalized TPM of Stomach,Normalized TPM of Whole Blood,Specific high expression tissue,TSS ID
GABRA6,0.0130139189814814,0.0154834248366013,0.0135443965517241,0.0217139254079254,0.0081922705882352,0.0185372433628318,0.0347832370242214,0.1385160555555555,0.0178011006097561,0.006,0.0164007520891365,0.0188726211920529,Ovary,chr5_1_12244
LHX8,0.0092047916666666,0.0868497821350762,0.001412302955665,0.0019364965034965,0.0016604705882352,0.0014322566371681,0.0126364705882353,0.1398276111111111,0.0007711890243902,0.008,0.0159929805013927,0.0010427814569536,Ovary,chr1_1_01529
LINC01185,0.0095055972222222,0.0183795359477124,0.0086807216748768,0.0089318088578088,0.0078278352941176,0.002801517699115,0.0187060726643598,0.1427995555555555,0.0121200304878048,0.018,0.0128346518105849,0.0200250993377483,Ovary,chr2_0_04730
NOBOX,0.004594074074074,0.0028403202614379,0.0039462586206896,0.0016460209790209,0.0026028470588235,0.0014416371681415,0.0035089792387543,0.1475997777777777,0.0006428780487804,0.004,0.0018163788300835,0.0012426754966887,Ovary,chr7_0_16408
NLRP4,0.0234828564814814,0.014375725490196,0.0125739236453201,0.0041167762237762,0.0058433882352941,0.0048359690265486,0.0174153858131487,0.1579313888888888,0.0064705914634146,0.006,0.0049213537604456,0.0207644953642384,Ovary,chr19_1_36115
MIR3681HG,0.0155093171296296,0.0256608148148148,0.0168257487684729,0.0073053193473193,0.0532695411764705,0.0077205796460177,0.0192495294117647,0.1864049444444444,0.003187118902439,0.0139999999999999,0.0110507576601671,0.0089571920529801,Ovary,chr2_1_04216
LINC01944,0.016909699074074,0.0521461002178649,0.0299234729064039,0.0215602797202797,0.0222169411764705,0.0092563716814159,0.0169959169550172,0.1950893333333333,0.004115243902439,0.0069999999999999,0.0132635933147632,0.0017086357615894,Ovary,chr5_0_12316
ACTL8,0.0232991666666666,0.0105104814814814,0.0965956650246306,0.0067521981351981,0.0079741176470588,0.0119665929203539,0.0088322837370242,0.2016394444444444,0.0081013414634146,0.013,0.0075273537604456,0.0043494834437086,Ovary,chr1_1_00462
PRR23A,0.0017524537037037,0.0033316993464052,0.0012833497536945,0.0003859673659673,0.0,0.0019013274336283,0.0015525432525951,0.2203587777777777,0.0013591158536585,0.009,0.0038174651810584,0.0012433245033112,Ovary,chr3_0_08392
CNGB3,0.0316107708333333,0.0555977145969499,0.0360466157635468,0.0330825361305361,0.0341856705882352,0.0073347300884955,0.0276095830449826,0.2753553222222222,0.0212077987804878,0.013,0.0254844735376044,0.0045445205298013,Ovary,chr8_0_17527
LINC01656,0.0536125462962962,0.0635375816993463,0.0272751724137931,0.0179024475524475,0.0192625882352941,0.0037261061946902,0.0333443079584775,0.3300706666666667,0.0106986890243902,0.005,0.0167693314763231,0.0019513774834437,Ovary,chr22_1_38727
CCDC27,0.0249675925925925,0.0528498235294117,0.0196460960591133,0.0544074592074592,0.0101657764705882,0.0079490442477876,0.0283821851211072,0.3478378333333335,0.0102103993902438,0.003,0.0160981448467966,0.0075370715231788,Ovary,chr1_1_00154
ANKRD30BL,0.0171231157407407,0.0568532374727669,0.0229569408866994,0.0031863379953379,0.0092011058823529,0.0052147123893805,0.0078321522491349,0.3498319444444445,0.003903368902439,0.0139999999999999,0.0413594763231197,0.0068189814569536,Ovary,chr2_0_05592
LINC01940,0.0475546064814815,0.0754158235294117,0.0301476231527093,0.0272143356643356,0.0190077529411764,0.0021157831858407,0.0288072456747404,0.3579447777777777,0.0025603932926829,0.0069999999999999,0.0260711894150417,0.0008325721854304,Ovary,chr2_0_06684
LINC01859,0.1918699537037036,0.0382768409586056,0.0158399753694581,0.0127855944055944,0.004485294117647,0.0015036725663716,0.0144189273356401,0.3580063333333333,0.0027836280487804,0.0069999999999999,0.0196876323119777,0.0047506092715231,Ovary,chr19_0_34785
HTR1A,0.0111412268518518,0.0036389760348583,0.0039559581280788,0.0790845920745921,0.0044154470588235,0.0024595575221238,0.0057167301038062,0.3983250000000002,0.0023688719512195,0.008,0.001375208913649,0.0013555629139072,Ovary,chr5_0_11119
ZP4,0.0008166435185185,0.0009261873638344,0.0008695369458128,0.0007235617715617,0.0023569411764705,0.0009562610619469,0.0009476297577854,0.4154237777777778,0.0011312926829268,0.043,0.0008182284122562,0.0008855006622516,Ovary,chr1_0_03920
DPPA3,0.0086703009259259,0.0058579956427015,0.0063188719211822,0.0034758508158508,0.0032036470588235,0.0055716371681415,0.0247221972318339,0.4326201111111111,0.0027364329268292,0.024,0.0058052924791086,0.0458377615894039,Ovary,chr12_1_24020
LINC01122,0.0027286134259259,0.1379446840958606,0.0292808177339901,0.0022521188811188,0.0161392352941176,0.0064473893805309,0.0209579826989619,0.4384732777777777,0.0146847774390243,0.009,0.0153088022284122,0.0063895589403973,Ovary,chr2_1_04722
FOXR1,0.0189386574074074,0.0345318954248365,0.0124860098522167,0.0070871561771561,0.0106710588235294,0.0074257610619469,0.0222885121107266,0.4492053333333334,0.0061060365853658,0.012,0.0090718662952646,0.0093331629139072,Ovary,chr11_1_23552
LINC01511,0.007523449074074,0.0657064270152505,0.009277487684729,0.0039544195804195,0.0144450588235294,0.0112584513274336,0.0274581141868512,0.4503713333333332,0.0046805182926829,0.003,0.0106996100278551,0.0156501589403973,Ovary,chr5_0_10695
DLL3,0.0484900787037036,0.0947464967320261,0.1120917241379309,0.067438,0.0464735529411764,0.0157940752212389,0.0542066262975778,0.4509421666666666,0.0303685182926829,0.021,0.0629485766016712,0.0533071947019867,Ovary,chr19_1_35122
LINC01539,0.008542824074074,0.0289626100217864,0.009521908866995,0.0142401328671328,0.0479009176470588,0.0059683185840707,0.0156199705882352,0.4674352222222221,0.0078431829268292,0.021,0.0090606211699164,0.0015747350993377,Ovary,chr18_0_33705
TMEM215,0.0178411828703703,0.059501156862745,0.0132615049261083,0.038982571095571,0.0096154588235294,0.003126907079646,0.0283023062283737,0.490234333333333,0.0059813323170731,0.027,0.0106634986072423,0.0037198728476821,Ovary,chr9_1_18367
GACAT3,0.0014990972222222,0.0202134858387799,0.0179308620689655,0.0178211188811188,0.006199294117647,0.0011257433628318,0.0072933217993079,0.5220816111111111,0.0105914329268292,0.011,0.0245465459610027,0.0012087814569536,Ovary,chr2_1_04231
SELENOV,0.0237692361111111,0.1462662745098038,0.0402389162561576,0.0213452517482517,0.0378608235294117,0.01040203539823,0.0277701384083045,0.5340717222222223,0.0141978780487804,0.0289999999999999,0.0349151810584958,0.0111830887417218,Ovary,chr19_1_35123
LINC01115,0.0268279976851851,0.0905635294117647,0.0214131034482758,0.0078907109557109,0.0987465294117647,0.0094907079646017,0.0315334083044982,0.6222181666666666,0.0533236585365853,0.0289999999999999,0.0313002506963788,0.0169083311258278,Ovary,chr2_0_04087
LINC02110,0.0054674999999999,0.0191200435729847,0.1414408620689655,0.0365247319347319,0.2633557647058823,0.0200800884955752,0.0098659515570934,0.6320598888888889,0.0033635670731707,0.0279999999999999,0.0344793314763231,0.0007774966887417,Ovary,chr5_1_10915
NDST4,0.0043643287037037,0.0054491590413943,0.0481984532019704,0.0013490699300699,0.0051575529411764,0.0008502079646017,0.0129413166089965,0.6382811111111113,0.0034756402439024,0.004,0.0935326518105849,0.000630217218543,Ovary,chr4_0_10131
SCGB1D4,0.0118309722222222,0.0149659477124182,0.0106154433497536,0.0049680885780885,0.011822,0.005873628318584,0.0145759342560553,0.6999427222222221,0.0049666768292682,0.006,0.0127584679665738,0.0079250860927152,Ovary,chr11_0_22545
CCDC144NL,0.2997121087962967,0.0841934596949891,0.0864483891625614,0.113274536130536,0.0158394588235294,0.0037167699115044,0.0622159169550172,0.7164321111111108,0.0680707621951219,0.066,0.0595878467966573,0.006285898013245,Ovary,chr17_0_31650
MIR670HG,0.0015056481481481,0.0140742265795206,0.0098781280788177,0.0032839393939393,0.0124703529411764,0.0034727876106194,0.0078499307958477,0.7299956111111112,0.0601253048780487,0.01,0.0879269637883008,0.0011859337748344,Ovary,chr11_1_22178
EPYC,0.0228108101851851,0.0721317211328975,0.0212012167487684,0.0895031002331002,0.013229294117647,0.0060681415929203,0.1168841453287196,0.7691468333333331,0.0053210548780487,0.062,0.0212743454038997,0.0019196026490066,Ovary,chr12_0_25164
LINC02054,0.0790645833333333,0.1827664705882353,0.0590419458128078,0.0830089510489511,0.103446,0.1709850884955753,0.1010764878892733,0.8094872777777776,0.099012987804878,0.129,0.0683510027855153,0.0029861456953642,Ovary,chr3_1_08860
UCMA,0.0610049074074074,0.0183668845315904,0.0088368226600985,0.0630607925407925,0.005373294117647,0.0214080530973451,0.0314396885813148,0.8261449444444444,0.0050205792682926,0.024,0.0047542061281337,0.0035390066225165,Ovary,chr10_0_19953
OR8S1,0.0576261527777777,0.036216,0.1220314137931034,0.0161943822843822,0.0179002117647058,0.0061441991150442,0.0461319117647058,0.8975719444444448,0.0060567042682926,0.025,0.0371546406685236,0.0030296675496688,Ovary,chr12_1_24479
BTNL2,0.0338000925925925,0.1040446405228758,0.0896654113300492,0.0498356433566433,0.0692907058823529,0.016396017699115,0.1040892214532871,0.932589,0.0098455975609756,0.005,0.0502819777158774,0.025805178807947,Ovary,chr6_0_13194
LINC01262,0.0039055324074074,0.0180365577342047,0.0031695566502463,0.0038350116550116,0.0035251764705882,0.0012614601769911,0.0136923010380622,0.9545246666666656,0.0013543597560975,0.34,0.0057245403899721,0.0156518543046357,Ovary,chr4_1_10651
USH1G,0.0148997731481481,0.0378154553376906,0.0367527339901477,0.0895300233100233,0.0867969294117647,0.0091911592920353,0.0236597923875432,0.9936989444444444,0.0470956219512195,0.008,0.0234084066852367,0.0112810688741721,Ovary,chr17_0_32893
FOXG1,0.1217901875,0.0445668692810457,0.0146751527093595,0.0306962983682983,0.0269504588235294,0.0069165619469026,0.0526382664359861,1.0136786111111105,0.0073227103658536,0.0069999999999999,0.0709278690807799,0.0105954437086092,Ovary,chr14_1_26947
LINC01785,0.0813994212962962,0.0929541394335511,0.0190525615763546,0.0405518181818181,0.1541101176470588,0.016175221238938,0.2748433564013841,1.0536958888888888,0.0777958231707317,0.005,0.0954666295264624,0.0023673642384105,Ovary,chr19_0_34780
LINC00602,0.0138086805555555,0.0401199346405228,0.0521474384236453,0.0132428205128205,0.3079177647058823,0.0020268584070796,0.0074377197231833,1.0910699444444445,0.0247962835365853,0.001,0.0556338161559888,0.0030111470198675,Ovary,chr6_1_14569
NLRP5,0.0049383564814814,0.1826294793028323,0.0044104236453201,0.0038865361305361,0.0024748588235294,0.0021218805309734,0.0050850190311418,1.139568744444445,0.0077101768292682,0.006,0.0041110417827298,0.0030075549668874,Ovary,chr19_1_36119
SGCZ,0.0046605787037037,0.2806232679738561,0.1249701157635469,0.0029623146853146,0.0227099647058823,0.0215541327433628,0.0041599826989619,1.1866557777777775,0.0317552164634146,0.006,0.0705527855153203,0.0014293245033112,Ovary,chr8_0_16815
UTF1,0.0650099768518518,0.0389729411764705,0.022948842364532,0.0090485314685314,0.0293908235294117,0.0168673893805309,0.1251532352941176,1.2664800555555542,0.0090914024390243,0.0,0.0144540668523676,0.3084969668874172,Ovary,chr10_1_21438
FSHR,0.0330853726851851,0.0084487015250544,0.0387258571428571,0.1283198694638695,0.0219718823529411,0.0033891858407079,0.0339915501730103,1.313235222222222,0.0024932560975609,0.005,0.0367994401114206,0.0009649099337748,Ovary,chr2_0_04653
LRRTM3,0.0285180833333333,0.0483494117647059,0.0689832068965517,0.0345915757575757,0.0077650235294117,0.0198130398230088,0.0216853581314878,1.4269811666666663,0.2776032103658535,0.01,0.039461844011142,0.0040912132450331,Ovary,chr10_1_20490
TDRD12,0.1553003263888889,0.4321596339869282,0.1661714433497537,0.05809368997669,0.096438,0.0207958495575221,0.1391913460207613,1.472364388888889,0.0265464054878048,0.068,0.1298113816155988,0.0370762185430463,Ovary,chr19_1_34841
EN2,0.0849637731481481,0.2228339956427015,0.0643949827586206,0.0680110139860139,0.059299894117647,0.0288020884955752,0.0390364342560553,1.6356347777777778,0.0517140426829268,0.004,0.0764376991643454,0.0089882927152317,Ovary,chr7_1_16565
MTRNR2L4,0.2475703935185188,0.2183357080610021,0.1508137438423644,0.1792044755244755,0.1093139999999999,0.0405794601769911,0.1648476297577855,1.6710669444444437,0.1055937195121951,0.015,0.129341782729805,0.0314070860927152,Ovary,chr16_0_29658
GABRG1,0.0127608425925925,0.0978071742919389,0.052738830049261,0.0135397039627039,0.0247050352941176,0.0358478451327433,0.0238781799307958,1.7023681666666666,0.0102452987804878,0.0069999999999999,0.0311484512534818,0.0107662066225165,Ovary,chr4_0_09524
LINC02102,0.7559852546296298,0.2886470566448804,0.1597205024630543,0.0968864195804196,0.1416911058823529,0.076200721238938,0.2056487664359862,1.7308172222222222,0.0759707865853658,0.077,0.1574026629526462,0.0258734966887417,Ovary,chr5_0_10734
LINC01229,0.4411555324074076,0.1733664270152504,0.0796994310344828,0.0323417925407925,0.1289476470588235,0.0507158407079646,0.2272715397923875,1.7478355555555558,0.0325674237804878,0.02,0.0903629805013927,0.0076925298013245,Ovary,chr16_1_30816
RTL1,0.0606619976851852,0.1048614705882352,0.0373201280788177,0.0229044219114219,0.0230008588235294,0.0155184336283185,0.026382401384083,1.7580261111111122,0.1441756585365853,0.7190000000000001,0.0812575988857938,0.0021788781456953,Ovary,chr14_0_27760
PADI6,0.0063843032407407,0.0066115577342047,0.0054161034482758,0.0060002004662004,0.0076349294117647,0.0081935973451327,0.0323508131487889,2.019689888888889,0.0031736615853658,0.0069999999999999,0.003574122562674,0.2700371125827813,Ovary,chr1_1_00456
PWRN3,0.0037488657407407,0.0270341176470588,0.1733600985221675,0.0909021678321678,0.4524577647058824,0.0583586725663716,0.1335563321799308,2.1597972777777774,0.3083433231707316,0.011,0.100145626740947,0.0005679470198675,Ovary,chr15_1_28050
MMP21,0.1787712037037036,0.4399727233115468,0.2645825123152709,0.3580089044289044,0.188216,0.2978463716814159,0.3310431660899653,2.2002672222222213,0.2348619512195124,0.035,0.264535626740947,0.0486086198675496,Ovary,chr10_0_21371
NTSR2,0.0600906481481481,0.3923292810457518,0.0556962068965517,0.0808158717948718,0.0278847058823529,0.023266814159292,0.0477008304498269,2.443865555555554,0.0528770426829268,0.002,0.0691998328690808,0.0279064238410595,Ovary,chr2_0_04209
MIMT1,0.0943772685185184,0.0814084967320261,0.0433241379310344,0.0167605058275058,0.0311613882352941,0.0247231061946902,0.0250238408304498,2.6987282777777777,0.0156215243902439,0.616,0.0366296935933147,0.0015225827814569,Ovary,chr19_1_36155
ZNF556,0.0434056226851851,0.083691660130719,0.034414381773399,0.0271460932400932,0.2087880117647058,0.0099506287610619,0.0377106211072664,2.9158377222222214,0.1110234390243902,0.039,0.0851475598885794,0.0120690834437086,Ovary,chr19_1_33997
LHCGR,0.1579287708333332,0.883146795206972,0.1057009285714285,0.0556843123543123,0.0792399294117646,0.0048664911504424,0.1334325501730103,3.170457166666668,0.0062773201219512,0.021,0.2180955654596101,0.0026253271523178,Ovary,chr2_0_04651
HTR1E,0.0092656018518518,0.0050228976034858,0.0709831403940886,0.0035867738927738,0.0202796823529411,0.0044805663716814,0.0086351176470588,3.322594,0.0807348475609756,0.004,1.6297199442896937,0.0027773125827814,Ovary,chr6_1_13851
CYP2W1,0.0836819907407407,0.1169616688453159,1.1322735960591126,0.0183094895104895,0.2294638823529412,0.1187592920353982,0.17075892733564,3.3756111666666686,0.346690945121951,0.204,0.3912078830083568,0.0169396291390728,Ovary,chr7_1_14683
SPRR2E,0.6018642824074072,0.9031153594771242,0.4101315517241378,0.3859331468531471,0.3159590588235294,0.4603119911504424,0.5931395674740486,3.5391368333333326,0.4808436890243906,0.004,0.8727992200557105,0.5844657880794699,Ovary,chr1_0_02457
SPRR2B,0.0504004861111111,0.0546602614379084,0.0409156650246305,0.1539549883449883,0.0184684705882352,0.0143011061946902,0.0335815397923875,3.5902427777777786,0.0201400914634146,0.003,0.0388566016713092,0.0547136423841059,Ovary,chr1_0_02456
ZIM2,0.1043208796296296,0.2641604793028321,0.1003448793103448,0.0522649883449883,0.0700754117647058,0.0306137168141592,0.1010741868512111,4.116781055555555,0.0413548780487804,1.491,0.0840532311977716,0.0045401324503311,Ovary,chr19_0_36154
KCND2,0.2646369907407408,1.5115775381263636,0.3744432906403939,0.0910436060606059,0.0321996823529411,0.0496457477876106,0.3417848200692042,4.421751111111114,0.1210752499999999,0.209,0.1872024038997214,0.0088171854304635,Ovary,chr7_1_16054
LHX9,0.0379035300925926,0.0127578082788671,0.006654421182266,0.2618230163170163,0.007583694117647,0.122793889380531,0.2023084169550176,4.8029888888888905,0.0072322042682926,0.0139999999999999,0.0033479470752089,0.0042011178807946,Ovary,chr1_1_03269
LINC01638,0.2710570138888891,0.4117091721132898,0.4613100738916258,0.3033183916083916,0.0851258823529411,0.0269992920353982,0.3111499307958474,4.8378338888888885,0.0631953658536585,0.021,0.260829359331476,0.0112748079470198,Ovary,chr22_0_38251
NXPH2,0.0234078009259259,0.0186658387799564,0.0791561083743842,0.0400892074592074,2.0232161176470584,0.0055481415929203,0.0387278027681661,4.935283000000002,0.0123540548780487,0.0289999999999999,0.0650539832869081,0.0031602516556291,Ovary,chr2_0_05639
SPOCK3,0.1038204861111111,0.3497568104575166,0.5398875098522172,0.0581260675990675,0.0820194588235294,0.0552874867256636,0.1851395467128028,4.9469021111111084,0.0856996920731707,0.012,0.2782760278551531,0.0331268211920529,Ovary,chr4_0_10491
DUSP5P1,1.4635370370370375,0.4597726797385624,0.1169589655172414,0.2403123310023308,0.1013358823529411,0.0257432743362831,0.4274641695501733,5.0035150000000055,0.0871165243902439,0.17,0.0659802228412256,0.0147652715231788,Ovary,chr1_1_03801
